Time: 3601.01
Lx: 41.0777 0.342708
Ly: 15
Id TipoPieza x y ángulo
0 0 18.1374 1 0
1 0 23.9911 1 0
2 0 27.8057 6 0
3 0 28.1411 11 0
4 0 28.1411 1 0
5 1 5.43281 8.47373 0
6 1 6.16056 0 0
7 1 9.67705 4.69563 0
8 1 12.5051 10 0
9 1 20.7728 4.85 0
10 2 1 3.55 0
11 2 16.5816 5.15 0
12 2 33.2911 0.425574 0
13 2 38.0777 11 0
14 2 38.0777 6.33541 0
15 3 7.91238 9.85 0
16 3 14.3126 0 0
17 3 15.5816 8.81771 0
18 3 23.9309 4.85 0
19 3 24.3163 10 0
20 4 9.1626 0.33132 0
21 4 19.1582 10 0
22 4 31.9277 9.72557 0
23 4 31.9277 4.57557 0
24 4 36.0777 0 0
25 5 2 9.85 0
26 5 3.24694 0.4 0
27 5 4.74694 12 0
28 5 6.91551 5.32373 0
29 5 33.9303 12 0
30 6 0 0 0
31 6 0 7.7 0
32 6 0 13 0
33 6 2.15 7.7 0
34 6 4.15 4.20158 0
