Time: 3600.38
Lx: 48.9261 0.408632
Ly: 15
Id TipoPieza x y ángulo
0 0 3.36213 4.85 0
1 0 3.36213 10 0
2 0 5.72426 0 0
3 0 9.39197 0 0
4 0 9.51213 6.12574 0
5 0 13.85 10 0
6 0 13.9041 0 0
7 0 20.4162 10 0
8 0 22.7784 5.15 0
9 0 26.4461 5.15 0
10 0 29.8082 10 0
11 0 35.0907 0 0
12 0 40.5084 6.86213 0
13 0 42.2206 0 0
14 0 45.8883 0 0
15 0 45.9261 5.15 0
16 0 3 5 180
17 0 9.51213 14.3379 180
18 0 15.542 9.85 180
19 0 20.0541 5 180
20 0 20.0541 10.15 180
21 0 26.1405 5 180
22 0 29.8082 5 180
23 0 33.9582 7.07962 180
24 0 35.0907 12.2296 180
25 0 40.0686 14.85 180
26 0 40.5084 6.5 180
27 0 45.9261 13.3621 180
