Time: 3601.18
Lx: 1019 0.405289
Ly: 1000
Id TipoPieza x y ángulo
0 0 245 400 0
1 0 245 214 0
2 0 395 70 0
3 0 501 214 0
4 0 501 358 0
5 1 295 70 0
6 1 490 817 0
7 1 490 544 0
8 1 757 330 0
9 1 757 210 0
10 1 757 450 0
11 1 857 330 0
12 1 857 450 0
13 1 857 210 0
14 1 857 598 0
15 2 245 772 0
16 2 245 442 0
17 2 490 1000 0
18 2 490 772 0
19 2 835 840 0
20 3 0 140 0
21 3 0 210 0
22 3 0 70 0
23 3 184 70 0
24 3 651 140 0
25 3 651 70 0
26 3 651 210 0
27 3 835 70 0
28 3 835 210 0
29 3 835 140 0
30 4 679 938 0
31 4 762 931 0
32 4 801 874 0
33 4 824 938 0
34 4 886 936 0
35 4 901 874 0
36 4 929 812 0
37 4 974 938 0
38 4 974 857 0
39 4 974 553 0
40 4 974 677 0
41 4 974 767 0
42 4 974 405 0
43 4 974 615 0
44 4 974 333 0
