Time: 3604.54
Lx: 1034 0.482515
Ly: 1000
Id TipoPieza x y ángulo
0 0 1034 886.454 0
1 0 1.739e-14 990 90
2 0 400.33 0 180
3 0 490 716 270
4 0 740 674 270
5 1 0 255.403 0
6 1 427.933 274.239 0
7 1 427.933 434.239 0
8 1 220.33 0 90
9 1 442 844 90
10 2 743.499 156 0
11 2 743.499 332 0
12 2 286 540 180
13 2 326 400.752 270
14 2 743.499 582.838 270
15 3 0 120 0
16 3 230.33 0 0
17 3 257.933 410.752 0
18 3 296 594.239 0
19 3 110 415.403 90
20 4 870 315.894 0
21 4 870 896.454 0
22 4 880 527.894 0
23 4 880 421.894 0
24 4 870 421.894 90
