Time: 3601.03
Lx: 930 0.263813
Ly: 1000
Id TipoPieza x y ángulo
0 0 674 0 0
1 0 674 214 0
2 0 674 454 0
3 1 184 272.746 0
4 1 245 770 0
5 1 286 80.5971 0
6 1 286 542 0
7 1 570 240 0
8 1 570 830 0
9 2 245 1000 0
10 2 429 740 0
11 2 674 740 0
12 3 0 638 0
13 3 0 402 0
14 3 459 643 0
15 3 466 188 0
16 3 684 668 0
17 3 684 214 0
18 4 147 840 0
19 4 241 581 0
20 4 335 409 0
21 4 478.25 643 0
22 4 544 40 0
23 4 545 643 0
24 4 729.25 668 0
25 4 729.25 392 0
26 4 885 144 0
27 5 570 512 0
28 5 674 240 0
29 5 729.25 988 0
30 6 30 820 0
31 6 345.25 740 0
32 6 574 362 0
33 7 0 558 0
34 7 0 322 0
35 7 34.9231 156 0
36 8 24 660 0
37 8 269 890 0
38 8 729.25 890 0
39 9 776 764 0
40 9 776 358 0
41 9 776 668 0
