Time: 3602.06
Lx: 27.4426 0.296714
Ly: 70
Id TipoPieza x y ángulo
0 0 5.68033 18.2432 0
1 1 5 59.2377 0
2 2 0 15.123 0
3 3 19.4426 45.2377 0
4 4 17.4426 32.2377 0
5 5 13.4426 9.41803 0
6 6 17.6803 16 0
7 7 0 21.123 0
8 8 6.15164 0 0
9 9 0 3.69672 0
10 10 17.4426 32.2377 0
11 11 21.4426 53.6475 0
12 12 13.4426 24.2377 0
13 13 13.3238 24 0
14 14 14.6189 60 0
15 15 8 6.69672 0
16 16 14 36.2377 0
17 17 20.2787 0 0
18 18 15 42.2377 0
19 19 4 51.2377 0
20 20 0 48.2377 0
21 21 4 27.123 0
22 22 0 36.2377 0
23 23 19.4426 8 0
24 24 8 48.2377 0
