Time: 3601.51
Lx: 1030 0.411641
Ly: 1000
Id TipoPieza x y ángulo
0 0 0 214 0
1 0 0 648 0
2 0 0 504 0
3 0 0 70 0
4 0 616 724 0
5 1 137 384 0
6 1 256 0 0
7 1 256 652 0
8 1 501 880 0
9 1 501 0 0
10 1 501 760 0
11 1 501 120 0
12 1 501 532 0
13 1 501 412 0
14 1 601 464 0
15 2 501 1000 0
16 2 501 648 0
17 2 501 384 0
18 2 946 584 0
19 2 1030 350 0
20 3 72 70 0
21 3 601 654 0
22 3 601 70 0
23 3 601 140 0
24 3 601 350 0
25 3 601 724 0
26 3 601 280 0
27 3 601 210 0
28 3 714 950 0
29 3 785 70 0
30 4 622 938 0
31 4 910 938 0
32 4 910 830 0
33 4 910 650 0
34 4 910 258 0
35 4 955 875 0
36 4 955 194 0
37 4 985 755 0
38 4 985 423 0
39 4 985 665 0
40 4 985 485 0
41 4 985 60 0
42 4 985 547 0
43 4 985 938 0
44 4 985 361 0
