Time: 3610.45
Lx: 54.575 0.496106
Ly: 40
Id TipoPieza x y ángulo
0 0 16.85 19.475 0
1 0 46.4083 33 0
2 0 47.575 26.1667 0
3 0 47.575 7 0
4 1 24.0083 24 0
5 1 29.075 1 0
6 1 33.575 7 0
7 1 42.575 1 0
8 2 12 32 0
9 2 24 13.475 0
10 2 32.0083 30 0
11 2 36.0083 18.1667 0
12 3 12 1 0
13 3 12 27.775 0
14 3 12 17.475 0
15 3 12 14.475 0
16 3 12 8.475 0
17 3 12 24.775 0
18 3 24 6.1 0
19 3 34.7226 37 0
20 4 12 4.475 0
21 4 16 3 0
22 4 16 10.475 0
23 4 16 0 0
24 4 16.475 11.475 0
25 4 20.625 5.1 0
26 4 24.0083 0 0
27 4 24.575 21.2 0
28 5 1 20.475 0
29 5 4 10.475 0
30 5 12 13.475 0
31 5 16 12.475 0
32 5 18.375 30 0
33 5 19.0083 25.8583 0
34 5 37.575 0 0
35 5 50.575 0 0
36 6 4.525 0 0
37 6 9 4 0
38 6 9 6 0
39 6 9 1 0
40 6 9 16.475 0
41 6 9 13.475 0
42 6 9 17.475 0
43 6 9 5 0
44 7 1 16.475 0
45 7 1 7.975 0
46 7 1 1 0
47 7 1 34.3437 0
48 7 1 14.475 0
49 7 1 38 0
50 7 1 21.475 0
51 7 1 5.975 0
