Time: 3600.15
Lx: 32.0333 0.356139
Ly: 40
Id TipoPieza x y ángulo
0 0 2 33 0
1 0 25.0333 14.2333 0
2 0 25.0333 33 0
3 1 1 15.0667 0
4 1 20.0333 26.0667 0
5 1 20.0333 8.9 0
6 2 9 1 0
7 2 9 32 0
8 2 12 18.0667 0
9 3 0 22.2544 0
10 3 0 0 0
11 3 0 7 0
12 3 4 30.2857 0
13 3 4 0 0
14 3 21 0 0
15 4 1 10 0
16 4 1 3 0
17 4 6 8 0
18 4 10.9687 9 0
19 4 10.9687 25.2857 0
20 4 24.0333 2.96667 0
21 5 0 21.0667 0
22 5 0 25.2857 0
23 5 4.96871 23.2857 0
24 5 8 24.2857 0
25 5 20.6667 6.33333 0
26 5 28.0333 25.0667 0
27 6 0 4 0
28 6 4 9 0
29 6 14 0 0
30 6 24.6667 6.6 0
31 6 27.1 7.9 0
32 6 28.1 6.9 0
33 7 1 5 0
34 7 1 26.2857 0
35 7 1 13 0
36 7 1 28.2857 0
37 7 8 11 0
38 7 10 13 0
