Time: 3602.19
Lx: 1821 0.373372
Ly: 1000
Id TipoPieza x y ángulo
0 0 754.929 856 0
1 0 1205 556 0
2 0 1205 76 0
3 0 1205 412 0
4 0 1559 240 0
5 1 960 687.071 0
6 1 1459 292 0
7 1 1461 532 0
8 1 1461 0 0
9 1 1461 652 0
10 1 1559 120 0
11 1 1559 880 0
12 1 1559 412 0
13 1 1561 532 0
14 1 1659 412 0
15 2 1205 479.071 0
16 2 1205 251.071 0
17 2 1314 1000 0
18 2 1559 1000 0
19 2 1806 880 0
20 3 0 791.288 0
21 3 0 861.288 0
22 3 154 630.537 0
23 3 324.429 70 0
24 3 492 599.071 0
25 3 531.786 229.071 0
26 3 570.929 969.071 0
27 3 1060 772 0
28 3 1277 76 0
29 3 1277 770 0
30 4 723.929 469.071 0
31 4 723.929 0 0
32 4 725 640 0
33 4 733.844 350.084 0
34 4 798 504.24 0
35 4 798 251.071 0
36 4 822.929 698 0
37 4 893.071 208.143 0
38 4 893.071 0 0
39 4 893.071 593.16 0
40 4 1023.5 114.571 0
41 4 1024 589.071 0
42 4 1024 807.071 0
43 4 1776 423 0
44 4 1776 585 0
45 5 284 406 0
46 5 570.929 474.503 0
47 5 570.929 997.554 0
48 5 960 469.071 0
49 5 960 853.643 0
50 6 470 599.071 0
51 6 576 229.071 0
52 6 576 749.071 0
53 6 576 379.071 0
54 6 1205 251.071 0
55 7 0.928571 562 0
56 7 0.928571 156 0
57 7 275.089 226 0
58 7 286 844 180
59 7 470 601.554 180
60 8 715.786 98.1429 0
61 8 913.169 479.071 0
62 8 990 339.071 0
63 8 1661 110 0
64 8 1661 0 0
65 9 0 625.288 0
66 9 338 474.503 0
67 9 1305 220 0
68 9 1305 316 0
69 9 1667 880 0
