Time: 3603.04
Lx: 80.2312 0.367889
Ly: 60
Id TipoPieza x y ángulo
0 0 64.949 34.0323 0
1 0 65.2312 45.9694 0
2 0 65.2312 55.4 0
3 1 7 12 0
4 1 7.84426 60 0
5 1 7 35.4 180
6 2 20.9085 44.4 0
7 2 40.3331 60 0
8 2 41.0777 29.6 0
9 3 15.4443 60 0
10 3 22.7326 15 0
11 3 66.2312 24.3791 0
12 4 0 18.5528 0
13 4 13.1326 5.78399 0
14 4 56.6312 10.6591 0
15 5 8.77751 42.4154 0
16 5 30.0443 51.8747 0
17 5 49.9331 45.2045 0
18 6 37.3326 3 0
19 6 57.2312 38.6323 0
20 6 57.2312 3 0
21 7 61.6312 16.2591 0
22 7 62.8132 47.4 0
23 7 61.6312 60 180
24 8 72.2312 59 0
25 8 72.2312 6.17082 0
26 8 72.2312 6.7791 180
27 9 48.7102 5.6 0
28 9 56.4512 41.2323 0
29 9 63.1537 24.9791 0
