Time: 3601.72
Lx: 47.6667 0.348252
Ly: 15
Id TipoPieza x y ángulo
0 0 1 10 0
1 0 4.5 0 0
2 0 4.5 10 0
3 0 8 10 0
4 0 11.5 10 0
5 0 11.5 0 0
6 0 15.5 0 0
7 0 18 5 0
8 0 33.3333 5 0
9 0 37.1667 10 0
10 0 40.6667 10 0
11 0 41.1548 5 0
12 0 44.6667 5 0
13 0 7 10 180
14 0 11.5 10 180
15 0 15.5 10 180
16 0 44.619 5 180
17 0 46.6667 15 180
18 1 0 0 0
19 1 0 5 0
20 1 14.5 10 0
21 1 18.5 10 0
22 1 18.5 0 0
23 1 21.2778 4.44444 0
24 1 22.5 10 0
25 1 22.5 0 0
26 1 25.8333 8 0
27 1 25.8333 3 0
28 1 28.8333 5 0
29 1 28.8333 0 0
30 1 28.8333 10 0
31 1 32.7619 9.78571 0
32 1 33.619 0 0
33 1 36.6429 5.02381 0
34 1 37.619 0 0
