Time: 3604.97
Lx: 1658 0.724707
Ly: 1000
Id TipoPieza x y ángulo
0 0 628 369.421 0
1 0 1018 418.383 0
2 1 440.225 829.421 0
3 1 1558 603.171 0
4 1 1558 3.42136 0
5 1 1558 880 0
6 2 245 228 0
7 2 590 269.421 0
8 3 690 70 0
9 3 690 902.383 0
10 3 706.282 269.421 0
11 3 890 732.383 0
12 4 17 903.421 0
13 4 283 579.421 0
14 4 283 741.421 0
15 4 1251 165.421 0
16 4 1251 3.42136 0
17 4 1413 3.42136 0
18 5 1458 902.383 0
19 5 1658 503.171 0
20 6 428 579.421 0
21 6 974 832.383 0
22 7 10 524 90
23 7 1146.28 318.383 270
24 8 345 369.421 0
25 8 630 613.421 0
26 9 12 328 0
27 9 186.225 903.421 0
