Time: 3602.01
Lx: 37.7619 0.345019
Ly: 15
Id TipoPieza x y ángulo
0 0 3 10 180
1 0 6.5 10 180
2 0 22.7619 10 180
3 0 22.7619 15 180
4 0 26.2619 15 180
5 0 26.2619 5 180
6 0 29.2619 10 180
7 0 29.7619 15 180
8 0 29.7619 5 180
9 0 33.2619 5 180
10 0 33.2619 15 180
11 0 33.2619 10 180
12 0 36.7619 5 180
13 0 36.7619 10 180
14 1 0 10 0
15 1 0 0 0
16 1 4 10 0
17 1 4 0 0
18 1 7 5.5 0
19 1 7.6 0.8 0
20 1 8 10 0
21 1 11.3333 0 0
22 1 11.3333 5 0
23 1 11.9048 9.71429 0
24 1 15.1905 0.285714 0
25 1 15.7619 10 0
26 1 15.7619 5 0
27 1 19.0952 0 0
