Time: 3600.53
Lx: 47.3302 0.418976
Ly: 40
Id TipoPieza x y ángulo
0 0 9.36569 0.4 0
1 0 26.9302 22.3283 0
2 0 16.9868 12.6385 180
3 0 16.9868 40 180
4 1 1 12.3302 0
5 1 35.3302 9.4 0
6 1 35.3302 22.1441 0
7 1 35.3302 32.9351 0
8 2 0 26.1945 0
9 2 23.6472 14.9283 0
10 2 23.2472 25.9907 180
11 2 47.3302 8 180
12 3 0 5.44721 0
13 3 23.6472 34.6 0
14 3 28.6472 3.8 0
15 3 28.6472 0.4 0
16 3 28.8944 29.7283 0
17 3 28.8944 8.02429 0
18 3 28.8944 11.4243 0
19 3 16.2632 32.7907 180
20 4 0.918472 0.4 0
21 4 35.4294 15.8 0
22 4 36.0472 17.2 0
23 4 39.3302 18.6 0
24 4 35.4294 38.6 180
25 4 36.0472 40 180
26 4 43.3555 21.7441 180
27 4 43.3555 30.1351 180
28 5 0 10.9302 0
29 5 0 20.1302 0
30 5 0 4.04721 0
31 5 0 21.5302 0
32 5 0 18.7302 0
33 5 0 22.9302 0
34 5 7.0196 22.8925 0
35 5 43.3302 28.5441 0
36 6 0 39 0
37 6 4.4 21.4925 0
38 6 4.4 1.8 0
39 6 4.4 18.6925 0
40 6 7.8 20.0925 0
41 6 7.8 18.6925 0
42 6 18.3868 17.5907 0
43 6 32.4472 6.62429 0
44 7 19.0294 32.1907 0
45 7 19.0294 38 0
46 7 20.2472 10.3332 0
47 7 20.2472 3.8 0
48 7 20.2472 0.4 0
49 7 20.4944 29.7907 0
50 7 20.2472 29.3907 180
51 7 41.9302 32.5351 180
