Time: 3600.54
Lx: 977.719 0.299743
Ly: 1000
Id TipoPieza x y ángulo
0 0 407.719 468 0
1 0 407.719 324 0
2 0 407.719 110 0
3 1 0 572 0
4 1 173.391 542 0
5 1 286 70 0
6 1 696.719 508 0
7 1 696.719 310 0
8 1 719 0 0
9 2 529 1000 0
10 2 774 900.941 0
11 2 911.719 658 0
12 3 211.565 406 0
13 3 298.719 70 0
14 3 298.719 324 0
15 3 482.719 324 0
16 3 702.719 300 0
17 3 774 834 0
18 4 824.719 658 0
19 4 870.719 702 0
20 4 928.719 578 0
21 4 932.719 702 0
22 4 932.719 254 0
23 4 932.719 430 0
24 4 932.719 192 0
25 4 932.719 640 0
26 4 932.719 492 0
27 5 284 1000 0
28 5 284 240 0
29 5 425.391 760 0
30 6 32 22 0
31 6 32 812 0
32 6 314 820 0
33 7 0 562 0
34 7 0 396 0
35 7 977.719 844 180
36 8 559 702.941 0
37 8 559 0 0
38 8 663.719 120 0
39 9 796.719 334 0
40 9 823.719 96 0
41 9 823.719 0 0
