Time: 3600.64
Lx: 115.049 0.677528
Ly: 15
Id TipoPieza x y ángulo
0 0 49.6011 9.77806 0
1 0 54.7781 9.77806 0
2 0 54.7781 0 0
3 0 59.9552 0 0
4 0 59.9552 9.77806 0
5 0 65.1322 0 0
6 0 65.2432 10 0
7 0 70.3093 0 0
8 0 73.4052 10 0
9 0 75.4863 0 0
10 0 80.6634 0 0
11 0 86.1634 2.57827 0
12 0 86.1634 9.07827 0
13 0 91.3404 9.07827 0
14 0 96.5175 9.07827 0
15 0 96.5175 1.65514 0
16 0 101.695 9.07827 0
17 0 101.695 1.65514 0
18 0 106.872 1.65514 0
19 0 112.049 1.65514 0
20 0 112.049 10 0
21 1 0 0 0
22 1 0 10 0
23 1 5.07312 1.20785 0
24 1 5.07312 7.88491 0
25 1 9.69263 10 0
26 1 11.5267 1.49219 0
27 1 14.4909 7.65132 0
28 1 18.1558 0 0
29 1 19.1882 10 0
30 1 22.9505 1.76477 0
31 1 24.0643 7.88491 0
32 1 27.9434 0 0
33 1 28.6838 10 0
34 1 33.6068 8.0255 0
35 1 33.6204 0 0
36 1 38.9621 0.67082 0
37 1 38.9621 7.34787 0
38 1 43.5816 9.46297 0
39 1 46.8578 1.4 0
40 1 78.0823 10 0
41 1 90.0513 0 0
