Time: 3601.11
Lx: 49.9434 0.486085
Ly: 15
Id TipoPieza x y ángulo
0 0 0 7.98849 0
1 0 0 2.65308 0
2 0 3.16195 10 0
3 0 3.22903 4.86584 0
4 0 3.83277 0 0
5 0 7.28174 5.09583 0
6 0 7.80881 10 0
7 0 7.88548 0.229996 0
8 0 11.9669 0 0
9 0 11.9669 10 0
10 0 12.3023 5 0
11 0 16.4605 5 0
12 0 16.7959 0 0
13 0 16.7959 10 0
14 0 20.1504 7.58932 0
15 0 20.1504 2.42162 0
16 0 23.5013 0 0
17 0 23.5013 9.22291 0
18 0 25.2805 4.94479 0
19 0 27.2805 10 0
20 0 27.2805 0.777085 0
21 0 29.0913 5.65863 0
22 0 31.1796 0 0
23 0 31.4386 10 0
24 0 32.8374 4.42265 0
25 0 35.2133 8.84986 0
26 0 35.3473 0 0
27 0 37.243 4.66734 0
28 0 38.806 10 0
29 0 39.2726 0.484827 0
30 0 42.1356 7.51459 0
31 0 42.4345 2.49634 0
32 0 45.4555 10 0
33 0 45.7605 0 0
34 0 45.9434 5.07625 0
