Time: 3602.34
Lx: 615.173 0.258037
Ly: 1000
Id TipoPieza x y ángulo
0 0 615.173 555.102 90
1 0 615.173 299.102 90
2 1 129.727 652 0
3 1 129.727 648.441 90
4 1 466 358.441 90
5 1 489.333 862 90
6 2 245 1000 0
7 2 245 648.441 0
8 3 259.913 392 90
9 3 259.913 576 90
10 3 329.913 555.102 90
11 3 399.913 529.267 90
12 4 49 22 0
13 4 111 22 0
14 4 239 1 0
15 4 301 166 0
16 4 301 900 0
17 4 426.173 467.267 0
18 5 284 240 0
19 5 529 1000 0
20 6 510.957 90 0
21 6 180 870 90
22 7 192 396 0
23 7 284 156 0
24 8 32 84 0
25 8 140 458.441 90
26 9 96 240 90
27 9 192 240 90
