Time: 3606.01
Lx: 2442 0.532723
Ly: 1000
Id TipoPieza x y ángulo
0 0 0 590 0
1 0 -9.99989e-10 440 0
2 0 256 590 0
3 0 880.739 794 0
4 0 1080 154.695 0
5 1 581.5 650 0
6 1 735 0 0
7 1 735 770 0
8 1 735 464.695 0
9 1 835 575.4 0
10 1 1146.96 880 0
11 1 1146.96 453.789 0
12 1 1336 400 0
13 1 1490 234 0
14 1 2342 760 0
15 2 245 440 0
16 2 490 362 0
17 2 735 362 0
18 2 735 590 0
19 2 1080 422 0
20 3 191 132 0
21 3 245 432 0
22 3 245 850 0
23 3 442.5 938 0
24 3 551 116 0
25 3 835 194 0
26 3 1406 810 0
27 3 1406 880 0
28 3 1554 424 0
29 3 2258 138.196 0
30 4 200 734 0
31 4 200 0 0
32 4 445 734 0
33 4 445 938 0
34 4 445 420 0
35 4 445 62 0
36 4 445 0 0
37 4 643.5 208.5 0
38 4 643.5 498 0
39 4 990.739 938 0
40 4 1268.31 92.6949 0
41 4 1361 0 0
42 4 1444.8 6.19565 0
43 4 1528.61 0 0
44 4 1944.3 230.304 0
45 5 1874 354 0
46 5 1874 824 0
47 5 2158 1000 0
48 5 2158 760 0
49 5 2442 657.333 0
50 6 0 850 0
51 6 91 62 0
52 6 735 120 0
53 6 835 422 0
54 6 1490 84 0
55 7 935 784 0
56 7 1019 156 0
57 7 1086.98 454.695 0
58 7 1246.96 676 0
59 7 1832.61 156 0
60 8 720.739 890 0
61 8 1430 630 0
62 8 1618.61 0 0
63 8 1738 354 0
64 8 1998 114 0
65 9 0 754 0
66 9 581 772 0
67 9 1336 115 0
68 9 1436 904 0
69 9 1436 424 0
