Time: 3601.67
Lx: 1911.31 0.522384
Ly: 1000
Id TipoPieza x y ángulo
0 0 200 850 0
1 0 1608.31 494 0
2 0 1643.31 802 0
3 0 1643.31 240 0
4 1 100 652 0
5 1 345 306 0
6 1 456 692 0
7 1 479.308 166 0
8 1 479.308 306 0
9 1 1311.31 638 0
10 1 1508.31 490 0
11 1 1543.31 850 0
12 2 245 612 0
13 2 245 850 0
14 2 1110.31 228 0
15 2 1110.31 456 0
16 3 579.308 456 0
17 3 579.308 306 0
18 3 579.308 842 0
19 3 579.308 70 0
20 3 579.308 692 0
21 3 579.308 762 0
22 3 1543.31 778 0
23 3 1543.31 708 0
24 4 462 590 0
25 4 1131.31 166 0
26 4 1193.31 62 0
27 4 1314.31 121 0
28 4 1314.31 31 0
29 4 1463.31 938 0
30 4 1463.31 270 0
31 4 1463.31 521 0
32 4 1463.31 332 0
33 4 1463.31 394 0
34 4 1463.31 178 0
35 4 1463.31 -9.99997e-10 0
36 5 284 240 0
37 5 1047.31 862 0
38 5 1443.31 1000 0
39 5 1443.31 590 0
40 6 0 850 0
41 6 245 652 0
42 6 1047.31 610 0
43 6 1443.31 708 0
44 7 245 612 0
45 7 284 156 0
46 7 549 612 0
47 7 579.308 226 0
48 8 1238.31 240 0
49 8 1751.31 110 0
50 8 1751.31 384 0
51 8 1751.31 0 0
52 9 1443.31 82 0
53 9 1508.31 394 0
54 9 1597.31 144 0
55 9 1597.31 0 0
