Time: 3600.98
Lx: 94.942 0.271418
Ly: 104
Id TipoPieza x y ángulo
0 0 35.08 14.04 0
1 0 35.08 76 0
2 0 51.902 40.9909 0
3 0 73.942 36.2698 0
4 1 29.862 53.297 0
5 1 35.4154 73.96 0
6 1 70.0931 70.054 0
7 1 70.2444 75.6638 0
8 2 57.12 18.2298 0
9 2 59.701 0 0
10 3 0 0 0
11 3 0 41.88 0
12 4 9.944 93 0
13 4 35.08 56.92 0
14 4 57.4554 76.96 0
15 4 68.4954 76.96 0
16 5 3.23541 101.92 0
17 5 6.904 102.96 0
18 5 92.942 35.2298 0
19 5 92.942 83.1614 0
20 6 5.04 54.337 0
21 6 5.04 16.297 0
22 7 6.76511 0 0
23 7 57.942 89 0
