Time: 3601.14
Lx: 88.9799 0.551584
Ly: 40
Id TipoPieza x y ángulo
0 0 27.3799 21.1657 0
1 0 27.3799 10.8 0
2 0 27.3799 0 0
3 0 27.3799 34.8142 0
4 0 41.7799 7.96569 0
5 0 41.7799 26 0
6 0 41.7799 35 0
7 0 41.7799 16.2 0
8 0 60.4142 0 0
9 0 60.5799 23.2 0
10 0 60.5799 17.8 0
11 0 65.8142 35 0
12 0 74.9799 0 0
13 0 74.9799 20.2 0
14 0 74.9799 14.8 0
15 1 0 31.5172 0
16 1 2.5799 21.5314 0
17 1 10.0828 34 0
18 1 12.7799 24.1314 0
19 1 19.0627 30.4142 0
20 1 64.9799 11.4 0
21 1 76.9799 31.6 0
22 2 0 2 0
23 2 0 7.56569 0
24 2 3.5799 13.9657 0
25 2 11.4 2 0
26 2 14.9799 15.3657 0
27 2 15.9799 10.8 0
28 2 17.1456 6.4 0
29 2 24.9799 19.7657 0
30 2 31.6284 30.4142 0
31 3 32.4105 7.4 0
32 3 34.9799 18.2 0
33 3 47.3799 2 0
34 3 54.0142 2 0
35 3 54.1799 13.8 0
36 3 54.1799 32.6 0
37 3 54.1799 23.6 0
38 3 58.5799 7.4 0
39 3 58.5799 36 0
40 3 60.9799 30.6 0
41 3 68.5799 30.6 0
42 3 77.3799 7.4 0
