Time: 3600.85
Lx: 629 0.274347
Ly: 1000
Id TipoPieza x y ángulo
0 0 0 556 0
1 0 373 772 0
2 1 0 401.959 0
3 1 100 340.942 0
4 1 130 810 0
5 1 411 22 0
6 2 345 1000 0
7 2 445 529.959 0
8 3 231 401.959 0
9 3 345 1000 0
10 3 445 381 0
11 3 445 310 0
12 4 270 908 0
13 4 488 381 0
14 4 579 918 0
15 4 579 381 0
16 4 579 660 0
17 4 579 562 0
18 5 554.458 772 0
19 5 629 240 0
20 6 0 700 0
21 6 0 850 0
22 7 0 156 0
23 7 3.6777 356.017 0
24 8 345 624 0
25 8 467.077 443 0
26 9 191 104.017 0
27 9 230 403.959 0
