Time: 3600.92
Lx: 46.3333 0.446043
Ly: 15
Id TipoPieza x y ángulo
0 0 0 4 0
1 0 0 9 0
2 0 3 6 0
3 0 3 1 0
4 0 6 3 0
5 0 6 8 0
6 0 9 10 0
7 0 9 5 0
8 0 9 0 0
9 0 13 5 0
10 0 13 0 0
11 0 13 10 0
12 0 16 2 0
13 0 16.3333 8 0
14 0 19.3333 5 0
15 0 19.3333 10 0
16 0 19.3333 0 0
17 0 22.3333 7 0
18 0 22.3333 2 0
19 0 25.6667 0 0
20 0 25.6667 10 0
21 0 25.6667 5 0
22 0 28.6667 2 0
23 0 29 8 0
24 0 32 0 0
25 0 32 10 0
26 0 32 5 0
27 0 35.0476 2.14286 0
28 0 35.0476 7.14286 0
29 0 38.3333 0 0
30 0 38.3333 10 0
31 0 38.3333 5 0
32 0 42.3333 0 0
33 0 42.3333 10 0
34 0 42.3333 5 0
