Time: 3602.46
Lx: 32.3333 0.362113
Ly: 40
Id TipoPieza x y ángulo
0 0 2 17.7495 0
1 0 24.1667 0 0
2 0 25.3333 6.66667 0
3 1 2.14286 24.7087 0
4 1 16.3333 20.6667 0
5 1 20.3333 26.6667 0
6 2 9 7 0
7 2 9 32 0
8 2 20.3333 13.6667 0
9 3 0 3 0
10 3 0 33.423 0
11 3 9 19.6947 0
12 3 9 15.4168 0
13 3 18.1667 3 0
14 3 19.1667 0 0
15 4 0 1 0
16 4 4 6.00913e-10 0
17 4 4 30.7087 0
18 4 9.66729 14.4168 0
19 4 9.66729 1 0
20 4 12.3333 18.4168 0
21 5 0 32.423 0
22 5 0 15.7495 0
23 5 0 8 0
24 5 0 0 0
25 5 0 2 0
26 5 14.986 17.0981 0
27 6 4 2 0
28 6 8.66729 3 0
29 6 11.986 22.7087 0
30 6 11.986 23.7087 0
31 6 12 0 0
32 6 15.1667 3 0
33 7 1 36.423 0
34 7 1 6 0
35 7 1 9 0
36 7 1 11 0
37 7 1 13.7495 0
38 7 10 4 0
