Time: 3601.27
Lx: 785.624 0.318911
Ly: 1000
Id TipoPieza x y ángulo
0 0 284 1000 0
1 0 501.624 802.395 0
2 0 785.624 410 0
3 0 785.624 890 0
4 0 785.624 650 0
5 1 284 802.395 0
6 1 284 592 0
7 1 374.205 206.395 0
8 1 384 850 0
9 1 596.999 222 0
10 2 0 634.113 0
11 2 0 156 0
12 2 0 432 0
13 2 163.652 266 0
14 2 499.624 160 0
15 3 339.624 452.395 0
16 3 339.624 0 0
17 3 484 890 0
18 3 533.624 502 0
19 3 533.624 742 0
20 4 0 166 0
21 4 32 866 0
22 4 32 644.113 0
23 4 185.624 382.113 0
24 4 347.624 356.395 0
