Time: 3600.77
Lx: 3600 0.746424
Ly: 1000
Id TipoPieza x y ángulo
0 0 0 856 0
1 0 952 170 0
2 0 952 414 0
3 0 2830 38 0
4 1 0 416 0
5 1 0 636 0
6 1 200 426 0
7 1 1463 378.25 0
8 1 2047 72.6667 0
9 1 2047 880 0
10 1 2047 341.5 0
11 1 3500 586.579 0
12 2 1197 938 0
13 2 1553 228 0
14 2 3238 938 0
15 2 3238 510 0
16 3 384 156 0
17 3 384 326 0
18 3 400 546 0
19 3 668 70 0
20 3 668 240 0
21 3 668 809.579 0
22 3 1024 70 0
23 3 1681 780 0
24 4 81.585 254 0
25 4 627 938 0
26 4 1622.67 938 0
27 4 2264 938 0
28 4 2609.75 120 0
29 4 3355 500.157 0
30 4 3355 662.157 0
31 4 3355 938 0
32 4 3455 806.579 0
33 4 3555 262.579 0
34 4 3555 938 0
35 4 3555 424.579 0
36 5 1581 838.25 0
37 5 1947 568 0
38 5 2509 750 0
39 5 2893 880.885 0
40 6 460 654 0
41 6 2407 223.431 0
42 6 2409 850 0
43 6 3338 250.157 0
44 7 0 156 0
45 7 1653 156 0
46 7 2247 156 0
47 7 2607 450.636 0
48 8 200 646 0
49 8 1767.67 890 0
50 8 1965 670 0
51 8 3440 38 0
52 9 356 904 0
53 9 684 347.579 0
54 9 684 543.579 0
55 9 3186 54.1573 0
