Time: 3600.65
Lx: 986 0.385385
Ly: 1000
Id TipoPieza x y ángulo
0 0 0 686 0
1 0 330 630.716 0
2 0 330 476.716 0
3 0 475 318 0
4 0 730 0 0
5 1 0 80 0
6 1 110 130 0
7 1 194 880 0
8 1 215 0 0
9 1 220 370.716 0
10 1 220 500.716 0
11 1 325 0 0
12 1 325 198 0
13 1 487 864.716 0
14 1 596 472 0
15 2 465 358 0
16 2 720 228 0
17 2 986 462.858 0
18 2 986 990 0
19 2 986 705 0
20 3 0 596 0
21 3 0 410 0
22 3 0 330 0
23 3 0 990 0
24 3 0 70 0
25 3 0 676 0
26 3 0 910 0
27 3 0 490 0
28 3 403 854.716 0
29 3 547 308 0
30 4 321 860.858 0
31 4 348 938 0
32 4 348 784.716 0
33 4 614 616.142 0
34 4 614 40 0
35 4 614 688.142 0
36 4 614 866 0
37 4 614 938 0
38 4 614 784.858 0
39 4 686 616.142 0
40 4 686 792.284 0
41 4 686 938 0
42 4 686 720.284 0
43 4 901 888 0
44 4 901 543.858 0
