Time: 3602.1
Lx: 31.6011 0.389263
Ly: 70
Id TipoPieza x y ángulo
0 0 13.8186 12.9863 0
1 1 26.6011 28.0863 0
2 2 8.85184 25.3863 0
3 3 14.8418 24.3863 0
4 4 8.7 33.0863 0
5 5 19.4 38.7863 0
6 6 0 30.2381 0
7 7 0 49.0744 0
8 8 19.6011 0 0
9 9 8.13855 43.7863 0
10 10 21.6011 49.5751 0
11 11 17.699 45.5389 0
12 12 25.6011 51.3 0
13 13 8.7 15.7485 0
14 14 15.6698 60 0
15 15 4 37.8389 0
16 16 27.6011 12.6863 0
17 17 14.7 1.76296 0
18 18 24.399 64 0
19 19 4 12.7 0
20 20 16.5137 17.6863 0
21 21 4.15184 21.4 0
22 22 0 0 0
23 23 23.6011 19.3863 0
24 24 0 59.7744 0
