Time: 3600.21
Lx: 857 0.29287
Ly: 1000
Id TipoPieza x y ángulo
0 0 0 0 0
1 0 0 511 0
2 0 0 297 0
3 0 356 290 0
4 0 601 0 0
5 1 62 880 0
6 1 94 177 0
7 1 256 321 0
8 1 256 535 0
9 1 401 702 0
10 1 401 504 0
11 1 501 0 0
12 1 501 504 0
13 1 512 144 0
14 1 757 880 0
15 2 501 290 0
16 2 612 852 0
17 2 857 624 0
18 2 857 852 0
19 2 857 372 0
20 3 0 865 0
21 3 0 511 0
22 3 62 725 0
23 3 62 795 0
24 3 184 511 0
25 3 428 1000 0
26 3 428 504 0
27 3 428 930 0
28 3 643 244 0
29 3 643 822 0
30 4 17 663 0
31 4 17 938 0
32 4 17 206 0
33 4 37 144 0
34 4 202 839 0
35 4 211 144 0
36 4 211 938 0
37 4 257 792 0
38 4 303 0 0
39 4 303 92 0
40 4 303 866 0
41 4 303 928 0
42 4 303 656 0
43 4 319 792 0
44 4 383 938 0
