Time: 3602.2
Lx: 919.043 0.417786
Ly: 1000
Id TipoPieza x y ángulo
0 0 745.294 1000 0
1 0 755.953 474 0
2 0 635.043 486 180
3 0 469.043 286 270
4 0 919.043 0 270
5 1 0 0 0
6 1 100 0 0
7 1 174.366 696 0
8 1 205.953 0 0
9 1 150 900 90
10 2 0 306 0
11 2 73.0435 300 90
12 2 315.953 8.3276e-15 90
13 2 479.043 474 90
14 2 156 856.541 270
15 3 117.043 586 0
16 3 277.043 686.188 0
17 3 759.043 376 0
18 3 759.043 774.004 0
19 3 461.294 840 90
20 4 277.043 590.188 0
21 4 277.043 426.58 0
22 4 96 416.541 90
23 4 255.294 846 90
24 4 351.294 846 90
