Time: 3602.09
Lx: 731 0.336788
Ly: 1000
Id TipoPieza x y ángulo
0 0 0 308 0
1 0 0 0 0
2 0 0 154 0
3 0 266 0 0
4 1 40 502 0
5 1 46 790 0
6 1 156 780 0
7 1 521 290 0
8 1 521 160 0
9 1 521 880 0
10 1 631 168.858 0
11 1 631 880 0
12 2 245 690 0
13 2 511 382 0
14 2 511 653.858 0
15 2 511 896 0
16 3 0 770 0
17 3 31.8579 990 0
18 3 225.858 980 0
19 3 547 70 0
20 3 547 150 0
21 3 547 870 0
22 3 547 490 0
23 3 547 642 0
24 4 211 708 0
25 4 323 551.858 0
26 4 323 194 0
27 4 466 938 0
28 4 538 652 0
29 4 538 728 0
30 4 538 500 0
31 4 604.142 690 0
32 4 670.284 728 0
33 4 676.142 500 0
34 4 686 652 0
35 4 686 298.858 0
