Time: 3600.89
Lx: 44.7311 0.385215
Ly: 40
Id TipoPieza x y ángulo
0 0 29.221 15.7901 0
1 0 29.221 23.0029 0
2 0 37.7311 20.0757 0
3 0 7 15.7514 180
4 1 12.221 25.7403 0
5 1 32.7311 0 0
6 1 32.7311 29 0
7 1 12 40 180
8 2 16 18.6851 0
9 2 16 1 0
10 2 27.7485 6.00583 0
11 2 16 24.7403 180
12 3 4.779 31.407 0
13 3 11.2486 31.7495 0
14 3 11.2486 11 0
15 3 11.2486 7.24862 0
16 3 13.6667 35 0
17 3 24.221 27.0029 0
18 3 33.7311 37 0
19 3 28.6667 40 180
20 4 0 1 0
21 4 0 2 0
22 4 0 7.75138 0
23 4 1.24862 3 0
24 4 1.24862 4 0
25 4 1.24862 5 0
26 4 1.24862 0 0
27 4 8 6.24862 0
28 5 0 6.75138 0
29 5 0 32.5 0
30 5 37.7311 14.0058 0
31 5 37.7311 16.0058 0
32 5 37.7311 18.0757 0
33 5 37.7311 37 0
34 5 37.7311 19.0757 0
35 5 37.7311 15.0058 0
36 6 1.779 26.407 0
37 6 14.9982 34 0
38 6 41.7311 25.9329 0
39 6 41.7311 10 0
40 6 41.7311 11 0
41 6 41.7311 9 0
42 6 41.7311 7 0
43 6 41.7311 8 0
44 7 10.2486 14 0
45 7 16.6667 38 0
46 7 21.221 33 0
47 7 31.7311 35 0
48 7 8 29.407 180
49 7 10.2486 31.407 180
50 7 26.221 37 180
51 7 29 16 180
