Time: 3601.55
Lx: 46.3333 0.446043
Ly: 15
Id TipoPieza x y ángulo
0 0 0 0 0
1 0 0 5 0
2 0 0 10 0
3 0 4 10 0
4 0 4 0 0
5 0 4 5 0
6 0 8 5 0
7 0 8 0 0
8 0 8 10 0
9 0 12 0 0
10 0 12 5 0
11 0 12 10 0
12 0 16 0 0
13 0 16 5 0
14 0 16 10 0
15 0 20 5 0
16 0 20 0 0
17 0 20 10 0
18 0 23.3333 8 0
19 0 23.3333 3 0
20 0 26.3333 10 0
21 0 26.3333 5 0
22 0 26.3333 0 0
23 0 30.3333 10 0
24 0 30.3333 5 0
25 0 30.3333 0 0
26 0 34.3333 5 0
27 0 34.3333 10 0
28 0 34.3333 0 0
29 0 38.3333 0 0
30 0 38.3333 10 0
31 0 38.3333 5 0
32 0 42.3333 10 0
33 0 42.3333 5 0
34 0 42.3333 0 0
