Time: 3602.66
Lx: 1941.04 0.724333
Ly: 1000
Id TipoPieza x y ángulo
0 0 1184 900 0
1 0 1568 865.75 0
2 0 1701.04 900 90
3 0 1162.83 276 270
4 0 1941.04 211.75 270
5 1 450 846 0
6 1 975.04 26 0
7 1 529.04 260 90
8 1 800 900 90
9 1 800 700 90
10 2 589.04 156 0
11 2 123.04 0 90
12 2 212.448 466.955 90
13 2 666.829 255.48 90
14 2 1185.04 8.3276e-15 90
15 3 468.448 490 0
16 3 1441.04 219.75 0
17 3 1441.04 0 0
18 3 110 299.526 90
19 3 489.04 0 90
20 4 0 650 0
21 4 196 852.955 0
22 4 1262.83 429.75 0
23 4 1783.04 0 0
24 4 96 846 90
