Time: 3606.77
Lx: 14.8 0.337838
Ly: 40
Id TipoPieza x y ángulo
0 0 14.8 8.07779 180
1 1 0 5 0
2 2 6.4 6.16569 180
3 3 14.8 25.9121 0
4 4 8.8 39.7593 0
5 5 1.52e-09 15.3121 0
6 6 7.4 9.3121 0
7 7 0 18 0
8 8 4.4 15.7121 0
9 9 4.4 34.6 0
10 10 2 32.2 0
11 11 6.4 23.5121 0
12 12 0 25.8 0
13 13 9.8 31.3121 0
14 14 10.8 12.7121 0
15 15 10.8 17.1121 0
16 16 7.4 29.9121 0
17 17 2 34 0
18 18 7.4 37 0
19 19 0 22.4 0
20 20 13.8 21.5121 0
21 21 6.4 6.9121 0
22 22 2 6.56569 0
23 23 9.8 0.159314 0
24 24 0 1 0
