Time: 3601.46
Lx: 41.0616 0.342451
Ly: 15
Id TipoPieza x y ángulo
0 0 17.1377 5.39894 0
1 0 17.1377 10.5666 0
2 0 32.9116 1 0
3 0 37.0616 6.33229 0
4 0 37.0616 1 0
5 1 11.3 9.14912 0
6 1 14.1781 4.81509 0
7 1 13.3 5.053 180
8 1 28.4377 14.2768 180
9 1 31.7616 5.67064 180
10 2 22.2877 8.85 0
11 2 22.2877 0.55 0
12 2 22.417 4.7 0
13 2 29.9997 5.82064 0
14 2 38.0616 11 0
15 3 17.1377 0.231236 0
16 3 24.9292 0 0
17 3 28.9997 9.48835 0
18 3 32.9116 10 0
19 3 32.9116 4.33229 0
20 4 0 3.15 0
21 4 5 0.0529984 0
22 4 5.15 6.58959 0
23 4 5 12.85 180
24 4 11.7887 14.85 180
25 5 15.913 12 0
26 5 2 3 180
27 5 4.23541 11.3 180
28 5 11.4059 8.203 180
29 5 15.1116 3 180
30 6 0 5.36213 0
31 6 0 13 0
32 6 2.15 13 0
33 6 4.3 13 0
34 6 21.2877 13 0
