Time: 3601.22
Lx: 685 0.292251
Ly: 1000
Id TipoPieza x y ángulo
0 0 0 348 0
1 0 0 856 0
2 0 245 0 0
3 0 256 720 0
4 1 0 228 0
5 1 0 720 0
6 1 100 720 0
7 1 100 30 0
8 1 256 880 0
9 1 360 144 0
10 1 360 570 0
11 1 360 880 0
12 2 245 720 0
13 2 245 228 0
14 2 490 720 0
15 2 501 492 0
16 3 490 562 0
17 3 501 140 0
18 3 501 70 0
19 3 501 210 0
20 3 501 280 0
21 3 501 350 0
22 3 501 420 0
23 3 501 492 0
24 4 292 583 0
25 4 532.5 644.5 0
26 4 578 600 0
27 4 578 786 0
28 4 578 938 0
29 4 578 876 0
30 4 606 724 0
31 4 640 876 0
32 4 640 662 0
33 4 640 938 0
34 4 640 786 0
35 4 640 600 0
