Time: 3608.96
Lx: 69.5935 0.612033
Ly: 15
Id TipoPieza x y ángulo
0 0 9.5 11 90
1 0 27.6734 5.5 90
2 0 63.0414 5.25 90
3 0 63.4692 11 90
4 0 68.5935 7.5 90
5 1 28.4171 1 90
6 1 28.6734 12 90
7 1 35.1734 10.9849 90
8 1 11.8021 12.25 270
9 1 16.9171 3 270
10 2 1 11 0
11 2 12.4171 0 0
12 2 19.1734 5.5 0
13 2 19.1734 11 0
14 2 30.9171 0 0
15 3 43.0199 10 0
16 3 43.0199 0 0
17 3 41.6004 10.4849 90
18 3 41.6004 0.484905 90
19 3 58.7921 11 90
20 4 1.09058 0 0
21 4 13.1734 7.05519 180
22 4 57.9894 9.5 180
23 4 55.9164 5 270
24 4 64.5935 5 270
25 5 48.4894 5.5 0
26 5 7.59113 8.46981 90
27 5 36.9545 8.98491 180
28 5 48.4894 12 270
29 5 48.4894 2 270
30 6 0 3.13176 0
31 6 1.09113 7.5 0
32 6 14.6734 5.75 0
33 6 30.3504 5.5 0
34 6 66.1462 13 0
