Time: 3601.15
Lx: 1129 0.393575
Ly: 1000
Id TipoPieza x y ángulo
0 0 0 406 0
1 0 184 247.797 0
2 0 184 856 0
3 1 30 652 0
4 1 30 802 0
5 1 30 166 0
6 1 84 286 0
7 1 130 127.797 0
8 1 461 880 0
9 2 245 802 0
10 2 490 832 0
11 2 685 604 0
12 3 256 531.797 0
13 3 256 236 0
14 3 256 461.797 0
15 3 440 376 0
16 3 440 236 0
17 3 440 306 0
18 4 929 458 0
19 4 937 893 0
20 4 982 848 0
21 4 982 686 0
22 4 982 938 0
23 4 1058 331 0
24 4 1058 924 0
25 4 1058 862 0
26 4 1058 748 0
27 5 845 850 0
28 5 1129 848 0
29 5 1129 596 0
30 6 778 206 0
31 6 778 850 0
32 6 931 206 0
33 7 0 156 0
34 7 286 156 0
35 7 572 156 0
36 8 685 498 0
37 8 685 356 0
38 8 969 0 0
39 9 624 220.375 0
40 9 813 110 0
41 9 975 110 0
