Time: 3600.36
Lx: 1564.81 0.416626
Ly: 1000
Id TipoPieza x y ángulo
0 0 0 256.858 0
1 0 53.9405 586.858 0
2 0 456 260.079 0
3 0 1085.5 486 0
4 1 319.941 130.079 0
5 1 338 0 0
6 1 338 260.079 0
7 1 448 0.0790446 0
8 1 448 130.079 0
9 1 532.559 655.659 0
10 1 558 0 0
11 1 1016 229.891 0
12 2 245 990 0
13 2 564.941 642.079 0
14 2 820.503 645.659 0
15 2 1075.5 667.891 0
16 3 642.559 990 0
17 3 668 70 0
18 3 836.559 429.891 0
19 3 836.559 990 0
20 3 1236.81 960 0
21 3 1380.81 583.208 0
22 3 1380.81 663.208 0
23 3 1380.81 302 0
24 4 283 317.775 0
25 4 701.559 740.858 0
26 4 926.858 214.891 0
27 4 1236.21 66.4604 0
28 4 1239.81 268 0
29 4 1273.89 342.249 0
30 4 1273.89 726.779 0
31 4 1273.89 0 0
32 4 1447.81 0 0
33 4 1447.81 866 0
34 4 1519.81 0 0
35 4 1519.81 938 0
36 5 926.559 910 0
37 5 1006 349.891 0
38 5 1370.81 880 0
39 5 1410 476 0
40 6 255 772.079 0
41 6 1420 353.208 0
42 6 1464.81 72 0
43 6 1464.81 673.208 0
44 7 0 156 0
45 7 309.941 90.8579 180
46 7 309.941 420.858 180
47 7 632.559 844 180
48 8 362.559 652.079 0
49 8 362.559 454.079 0
50 8 1030.56 890 0
51 8 1294.81 112 0
52 9 558 154.079 0
53 9 862 0 0
54 9 1026 0 0
55 9 1026 106 0
