Time: 3601.04
Lx: 69.05 0.550084
Ly: 15
Id TipoPieza x y ángulo
0 0 1 10 0
1 0 5 10 0
2 0 11 0 0
3 0 15 10 0
4 0 19 10 0
5 0 51.5 4 0
6 0 27 10 90
7 0 32 12 90
8 0 50.5 11 90
9 0 50.5 1 90
10 0 17 6 180
11 0 44.5 15 180
12 0 67.25 15 180
13 0 68.05 5 180
14 0 5.51091e-16 3 270
15 0 4 8.15 270
16 0 9 9 270
17 0 32 14 270
18 1 0 5 0
19 1 10 10 0
20 1 20 0 0
21 1 35 0 0
22 1 41.5 5 0
23 1 45.5 5 0
24 1 56.25 10 0
25 1 56.25 0.75 0
26 1 60.25 10 0
27 1 65.05 5 0
28 1 10 0.5 90
29 1 35 0 90
30 1 41.5 5 90
31 1 41.5 10 90
32 1 55.5 0 90
33 1 59.5 5.75 90
34 1 65.05 1.15 90
