Time: 3602.02
Lx: 71.8982 0.294627
Ly: 60
Id TipoPieza x y ángulo
0 0 0.00611486 15.6204 0
1 0 45.6293 30.8 0
2 0 48.4619 8 0
3 1 2 12.6567 0
4 1 8.00611 29.2204 0
5 1 23.7652 59.4204 0
6 2 12.1652 59.4204 0
7 2 17.6061 27.6 0
8 2 29.2061 27.5272 0
9 3 21.7652 43.2 0
10 3 43.2982 54.4 0
11 3 57.8982 54.4 0
12 4 9.39172 29.8204 0
13 4 9.39172 0.0204377 0
14 4 51.0524 16.6 0
15 5 0 57.5498 0
16 5 38.2509 37.64 0
17 5 60.8982 35.4122 0
18 6 27.9796 58 0
19 6 36.6133 3 0
20 6 47.3213 58 0
21 7 1.61601 18.1227 0
22 7 6.39137 54 0
23 7 48.8251 20.1473 0
24 8 18.2461 2 0
25 8 63.8982 2.58778 0
26 8 63.8982 37.8 0
27 9 28.6982 43.8 0
28 9 46.4017 9.6 0
29 9 46.4017 32.4 0
