Time: 3600.94
Lx: 64.5799 0.498296
Ly: 40
Id TipoPieza x y ángulo
0 0 18.4314 16.0657 0
1 0 21.7799 0.224264 0
2 0 36.1799 8.8 0
3 0 36.1799 0 0
4 0 36.1799 14.2 0
5 0 50.5799 0.165685 0
6 0 50.5799 16.3657 0
7 0 50.5799 5.56569 0
8 0 50.5799 10.9657 0
9 1 0 15.2 0
10 1 3.36569 6 0
11 1 6.28284 21.4828 0
12 1 9.64853 12.2828 0
13 1 9.64853 30.6828 0
14 1 29.2385 24.8243 0
15 1 51.6042 33.9657 0
16 2 0 24.7657 0
17 2 0 31.6 0
18 2 5.4 36 0
19 2 18.5414 34.3556 0
20 2 22.0485 27.2 0
21 2 24.7799 7.62426 0
22 2 29.9414 36 0
23 2 31.1071 31.6 0
24 2 52.8385 26.1657 0
25 3 15.3799 3.05858 0
26 3 20.8314 14.4243 0
27 3 25.2314 12.0243 0
28 3 41.6385 24.1657 0
29 3 41.6385 30.5657 0
30 3 41.6385 7.4 0
31 3 46.0385 36 0
32 3 46.0385 28.1657 0
33 3 48.4385 23.7657 0
