Time: 3601.29
Lx: 37.1773 0.27375
Ly: 15
Id TipoPieza x y ángulo
0 0 18.2606 1 0
1 0 29.1773 1 0
2 0 33.1773 1 0
3 0 33.1773 11 0
4 0 33.1773 6 0
5 1 11.7773 10 0
6 1 18.5939 5 0
7 1 19.1773 10 0
8 1 22.6773 10 0
9 1 26.4273 0.5 0
10 2 22.1773 4.875 0
11 2 26.1773 6 0
12 2 26.1773 10 0
13 2 30.1773 7 0
14 2 30.1773 11 0
15 3 9.59394 5 0
16 3 13.5939 5 0
17 3 14.5939 0 0
18 3 14.7773 9.8 0
19 3 21.9273 0 0
20 4 0.777273 9.77727 0
21 4 4.59394 5 0
22 4 4.59394 0 0
23 4 5.77727 10 0
24 4 9.59394 0 0
25 5 2.14848 3.77727 0
26 5 2.14848 6.77727 0
27 5 2.92576 12 0
28 5 6.14848 6.77727 0
29 5 6.14848 2 0
30 6 0 0 0
31 6 0 2 0
32 6 0 11.3886 0
33 6 2 0 0
34 6 2.29697 2 0
