Time: 3603.38
Lx: 19.1765 0.282975
Ly: 40
Id TipoPieza x y ángulo
0 0 12.1765 33 0
1 0 12.1765 22.0588 0
2 1 1 17.4118 0
3 1 5 11.4118 0
4 2 0 27.1765 0
5 2 0 3.11765 0
6 3 0 11.3676 0
7 3 0 35.1765 0
8 3 0 14.4118 0
9 3 14.6471 22.4118 270
10 4 0 10.3676 0
11 4 11.1765 2 0
12 4 11.1765 3 0
13 4 11.1765 10.4118 0
14 5 11.8333 29.3431 0
15 5 14.6814 28.3431 0
16 5 14.6814 17.4118 0
17 5 15.1765 8.76471 0
18 6 0 23.0784 0
19 6 0 34.1765 0
20 6 0 2.11765 0
21 6 12.1765 7 0
22 7 1 0 0
23 7 1.09804 24.0784 0
24 7 3.17647 38 0
25 7 11.1765 0 0
