Time: 3601.99
Lx: 1041 0.342311
Ly: 1000
Id TipoPieza x y ángulo
0 0 529 712 0
1 0 529 856 0
2 0 785 856 0
3 1 0 330 0
4 1 92 630 0
5 1 613 488 0
6 1 655.759 265.655 0
7 1 787.759 736 0
8 1 787.759 40.6667 0
9 2 245 828 0
10 2 407 301 0
11 2 613 594 0
12 3 0 70 0
13 3 160 1000 0
14 3 184 70 0
15 3 184 594 0
16 3 184 524 0
17 3 314 930 0
18 4 47 674 0
19 4 47 736 0
20 4 70 938 0
21 4 117 166 0
22 4 117 256 0
23 4 117 428 0
24 4 710 95 0
25 4 710 33 0
26 4 710 642 0
27 5 529 834 0
28 5 1039.76 515.655 0
29 5 1039.76 240 0
30 6 0 180 0
31 6 0 450 0
32 6 260 301 0
33 7 407 156 0
34 7 407 322 0
35 7 755 702 0
36 8 0 828 0
37 8 100 318 0
38 8 421 436 0
39 9 0 70 0
40 9 160 834 0
41 9 529 608 0
