Time: 3601.06
Lx: 32.1833 0.328845
Ly: 15
Id TipoPieza x y ángulo
0 0 7.93333 2.3 0
1 0 11.9333 1 0
2 0 11.9333 6 0
3 0 27.1833 1 0
4 1 1 10 0
5 1 13.4333 10 0
6 1 16.9333 10 0
7 1 22.6833 10.5 180
8 2 16.9333 6 0
9 2 18.9333 1 0
10 2 20.9333 11 0
11 2 29.1833 11 0
12 3 4.33333 7 0
13 3 4.33333 1.5 0
14 3 7.93333 5.3 0
15 3 8.53333 10 0
16 4 20.9333 0 0
17 4 22.1833 5 0
18 4 23.1833 10 0
19 4 27.1833 5 0
20 5 2.66667 4 0
21 5 3.33333 7 0
22 5 3.33333 3 180
23 5 5 15 180
24 6 0 3 0
25 6 0 1 0
26 6 0 7 0
27 6 6.33333 13 0
