Time: 3605.51
Lx: 1020 0.328771
Ly: 1000
Id TipoPieza x y ángulo
0 0 764 696 0
1 0 764 552 0
2 0 240 554 90
3 1 70 880 0
4 1 245 0 0
5 1 524 825.203 0
6 1 920 371.203 0
7 1 524 327.966 90
8 1 682 573.203 90
9 2 245 228 0
10 2 524 1000 0
11 2 345 245 90
12 3 70 880 0
13 3 159 527.966 0
14 3 0 810 90
15 3 375 30 90
16 3 680 816 90
17 3 808 368 90
18 4 38.0339 594 0
19 4 47 228 0
20 4 47 40 0
21 4 127 30 0
22 4 305.364 549.966 0
23 4 449 802 0
24 4 875 306 0
25 4 975 264.203 0
26 4 975 174.203 0
27 5 524 767.966 0
28 5 524 825.203 90
29 5 524 301.203 180
30 6 59 306 0
31 6 676 339.203 0
32 6 500.364 427.966 90
33 7 159 401 0
34 7 573 156 0
35 7 672 291.203 0
36 8 860 25.2034 0
37 8 860 840 0
38 8 860 840 90
39 9 5 456 0
40 9 61 102 0
41 9 96 656 90
