Time: 3602.69
Lx: 149.543 0.660866
Ly: 60
Id TipoPieza x y ángulo
0 0 17 8 0
1 0 28.068 19 0
2 0 104.544 43.7628 0
3 1 38.2395 40.9932 0
4 1 58.6585 22.9932 0
5 1 93.1048 18.8408 0
6 2 2 54 0
7 2 2 24 0
8 2 19 51 0
9 3 69.6086 35 0
10 3 69.6395 56 0
11 3 104.198 29.7628 0
12 4 51.2395 28.9932 0
13 4 140.543 3 0
14 4 140.543 55 0
15 5 89.6086 57 0
16 5 124.125 32 0
17 5 138.543 46.1534 0
18 6 38.7082 3 0
19 6 40.6395 55.3932 0
20 6 68.3701 3 0
21 7 17.5828 15 0
22 7 31.3246 54 0
23 7 48.5601 16.9932 0
24 8 77.7152 13 0
25 8 111.19 3 0
26 8 123.5 44.2921 0
27 9 48.1017 39.9932 0
28 9 101.593 53.6 0
29 9 121.404 51.2921 0
