Time: 3600.83
Lx: 1870 0.740744
Ly: 1000
Id TipoPieza x y ángulo
0 0 244 856 0
1 0 144 724 90
2 0 144 368 90
3 0 144 12 90
4 1 873 12 0
5 1 1205 472 0
6 1 1205 692 0
7 1 1438 399.421 0
8 1 1752.69 880 0
9 1 1770 660 0
10 1 1193 12 90
11 1 1193 212 90
12 2 773 228 0
13 2 845 884 0
14 2 943 556 0
15 2 1708 228 0
16 3 244 70 0
17 3 244 756 0
18 3 244 372 90
19 3 528 372 90
20 3 1293 12 90
21 3 1412.69 619.421 90
22 3 1582.69 619.421 90
23 3 1638 328 90
24 4 958.421 912 0
25 4 1060 574 0
26 4 1060 750 0
27 4 1060 412 0
28 4 1189.84 912 0
29 4 1310 296 0
30 4 1351.84 912 0
31 4 1518.69 908.843 0
32 4 1825 174 0
33 4 1825 336 0
34 4 1825 12 0
35 4 1825 498 0
