Time: 3600.99
Lx: 1054 0.350423
Ly: 1000
Id TipoPieza x y ángulo
0 0 304 186.541 0
1 0 798 368 0
2 0 798 522 0
3 1 0 500 0
4 1 42 662 0
5 1 42 880 0
6 1 110 488 0
7 1 488 792 0
8 1 734 0 0
9 2 693 952 0
10 2 979 904 0
11 2 979 358 0
12 3 0 326 0
13 3 0 406 0
14 3 0 246 0
15 3 227.449 170.541 0
16 3 262 410.541 0
17 3 262 588.111 0
18 4 92.1421 416 0
19 4 721.142 938 0
20 4 848.142 938 0
21 4 1006 924.142 0
22 4 1006 676 0
23 4 1006 194.142 0
24 4 1006 852.142 0
25 4 1006 748 0
26 4 1006 122.142 0
27 5 284 870 0
28 5 504 660.541 0
29 5 504 368 180
30 6 194 180.541 0
31 6 294 677.119 0
32 6 632 416 0
33 7 0 156 0
34 7 438 156 0
35 7 438 843.174 180
36 8 774 208 0
37 8 779 716 0
38 8 844 0 0
39 9 570 255.852 0
40 9 570 137.75 0
41 9 570 618 0
