Time: 3602.86
Lx: 37.9889 0.289266
Ly: 15
Id TipoPieza x y ángulo
0 0 16.2222 2.11667 0
1 0 19.9889 11 0
2 0 19.9889 6 0
3 0 33.9889 6 0
4 0 33.9889 1 0
5 1 5.22222 10 0
6 1 5.22222 0 0
7 1 13.2222 0 0
8 1 34.9889 10 0
9 1 7.72222 10 180
10 2 24.9889 6 0
11 2 24.9889 2 0
12 2 28.9889 7 0
13 2 30.9889 1 0
14 2 30.9889 11 0
15 3 8.22222 0 0
16 3 8.22222 10 0
17 3 8.22222 5 0
18 3 11.7889 5.86667 0
19 3 13.5222 10 0
20 4 14.9889 7.46667 0
21 4 18.9889 0 0
22 4 24.9889 0 0
23 4 28.9889 5 0
24 4 28.9889 15 180
25 5 2 1.66667 0
26 5 2.22222 10 0
27 5 2 7.66667 180
28 5 2.88889 3 180
29 5 3.55556 10.6667 180
30 6 0 8.33333 0
31 6 0 13 0
32 6 2 13 0
33 6 11.8079 10.8571 0
34 6 17.5222 13 0
