Time: 3603.94
Lx: 26.7576 0.22919
Ly: 40
Id TipoPieza x y ángulo
0 0 2 0.248918 0
1 0 19.7576 26.8571 0
2 0 16.7576 7 180
3 1 14.7576 13 0
4 1 14.7576 7 0
5 1 14.7576 34 0
6 2 0.137662 28.7576 0
7 2 12 25 180
8 2 13.7576 16.4394 180
9 3 17.7576 0 0
10 3 22.7576 1 0
11 3 22.7576 4 0
12 3 4 39.7576 180
13 3 17.7576 31 180
14 3 17.7576 34 180
15 4 4.83333 6.43939 0
16 4 6.25758 0 0
17 4 6.25758 7.43939 0
18 4 8 36.7576 180
19 4 15.7576 40 180
20 4 19.1861 28 180
21 5 0 26.7576 0
22 5 4 38.7576 0
23 5 9.75758 8.43939 0
24 5 18.7576 6 0
25 5 22.7576 19.5 0
26 5 22.7576 33 0
27 6 0 7.24892 0
28 6 0 27.7576 0
29 6 3.25758 7.43939 0
30 6 6.75758 8.43939 0
31 6 6.75758 17 0
32 6 7.41039 27 0
33 7 5.63636 36.7576 0
34 7 13 19 0
35 7 13 21 0
36 7 13 23 0
37 7 14.7576 25 0
38 7 13 27 180
