Time: 3602.27
Lx: 1092 0.445046
Ly: 1000
Id TipoPieza x y ángulo
0 0 591 264 0
1 0 591 444 0
2 0 591 856 0
3 0 591 120 0
4 0 591 708 0
5 1 391 398 0
6 1 391 798 0
7 1 391 278 0
8 1 491 678 0
9 1 491 360 0
10 1 491 0 0
11 1 491 240 0
12 1 491 120 0
13 1 747 0 0
14 1 747 588 0
15 2 245 600 0
16 2 245 228 0
17 2 245 828 0
18 2 1092 856 0
19 2 1092 418 0
20 3 67 938 0
21 3 307 588 0
22 3 307 798 0
23 3 307 658 0
24 3 307 140 0
25 3 307 728 0
26 3 307 70 0
27 3 847 488 0
28 3 847 190 0
29 3 908 120 0
30 4 17 828 0
31 4 262 62 0
32 4 262 755 0
33 4 262 124 0
34 4 262 434 0
35 4 262 693 0
36 4 262 310 0
37 4 262 631 0
38 4 262 938 0
39 4 262 0 0
40 4 262 817 0
41 4 262 372 0
42 4 262 496 0
43 4 262 186 0
44 4 262 248 0
