Time: 3603.22
Lx: 10899.9 0.201323
Ly: 4900
Id TipoPieza x y ángulo
0 0 5716.86 253.55 0
1 0 7071 2612.48 0
2 1 63.2923 2979 0
3 1 2637.93 0 0
4 2 0 1307.79 0
5 2 0 3413 0
6 2 2183 3329.82 0
7 2 8716.86 855.465 0
8 3 3353.24 1627 0
9 3 4112.52 4595 0
10 3 5919.45 0 0
11 3 7241 2363.48 0
12 4 4902.52 4305.62 0
13 4 9131.07 2367.11 0
14 4 9299.86 352.185 0
15 4 9299.86 0 0
16 5 2069.25 2320 0
17 5 2104.86 1002 0
18 5 2183 1661 0
19 5 9963.86 4241 0
20 6 3096.86 334 0
21 6 3153.29 1863.82 0
22 7 0 0 0
23 7 4366 3156.82 0
