Time: 3604.88
Lx: 37.5 0.28
Ly: 15
Id TipoPieza x y ángulo
0 0 6.66667 11 0
1 0 25.5 1 0
2 0 29.5 6 0
3 0 33.5 1 0
4 0 4 10 90
5 1 26.5 5 0
6 1 27 10 0
7 1 30.5 0 0
8 1 34.5 10 0
9 1 34.5 5 0
10 2 10 6 0
11 2 13.4 0.2 0
12 2 15 11 0
13 2 22.5 1 0
14 2 23 10 0
15 3 9 0 0
16 3 10.3333 10 0
17 3 16 0 0
18 3 22 5 0
19 3 30 10 0
20 4 4 5 0
21 4 12 5 0
22 4 17 10 0
23 4 17 5 0
24 4 4 5 270
25 5 2 2 0
26 5 2 5 0
27 5 5.33333 12 0
28 5 6 7 0
29 5 19 7 0
30 6 0 8 0
31 6 0 0 0
32 6 2 0 0
33 6 7 3 0
34 6 19.4 1.2 0
