Time: 3601.46
Lx: 745 0.349251
Ly: 1000
Id TipoPieza x y ángulo
0 0 234 284 0
1 0 234 438 0
2 0 234 592 0
3 0 224 160 90
4 1 404 10 0
5 1 514 10 0
6 1 514 331 0
7 1 553.574 140 0
8 1 624 10 0
9 1 394 64 90
10 1 394 174 90
11 1 543.574 174 90
12 2 245 974 0
13 2 745 1000 0
14 2 745 690 0
15 2 255 1000 90
16 3 0 496 0
17 3 0 576 0
18 3 0 736 0
19 3 0 656 0
20 3 80 150 0
21 3 80 70 0
22 3 0 232 90
23 3 0 38 90
24 4 312 821.858 0
25 4 557 826 0
26 4 557 700 0
27 4 629.142 270 0
28 4 641.858 898 0
29 4 641.858 390 0
30 4 641.858 502 0
31 4 660 588 0
32 4 660 824.858 0
33 4 695.5 232.216 0
34 4 700 160.216 0
35 4 700 339.716 0
