Time: 3600.98
Lx: 4340.44 0.737103
Ly: 1000
Id TipoPieza x y ángulo
0 0 284 856 0
1 0 968 606 0
2 0 1167 356 0
3 0 1696.02 192.57 0
4 0 1696.02 436.57 0
5 1 924 880 0
6 1 2092 650.985 0
7 1 2092 880 0
8 1 2312.02 378 0
9 1 2312.02 76.4926 0
10 1 2512.02 272.493 0
11 1 3036.44 272.493 0
12 1 3078.18 630 0
13 1 3260 850 0
14 1 3623.18 514 0
15 2 3481.44 404.493 0
16 2 3523.18 742 0
17 2 3965 962 0
18 2 4340.44 976.493 0
19 2 4340.44 228 0
20 3 -8.01401e-09 806.493 0
21 3 -8.01401e-09 976.493 0
22 3 367.539 586 0
23 3 367.539 756 0
24 3 640 950 0
25 3 683 780 0
26 3 683 602 0
27 3 1028.02 256 0
28 3 1768.02 76.4926 0
29 3 3297.44 76.4926 0
30 4 17 574.493 0
31 4 1540 437.441 0
32 4 2531 938 0
33 4 2565.91 492.493 0
34 4 2729.02 574.493 0
35 4 2729.44 250.493 0
36 4 2729.44 412.493 0
37 4 2833.44 92.9139 0
38 4 2891.44 254.914 0
39 4 2891.44 416.914 0
40 4 2897.84 578.914 0
41 4 3598.44 352 0
42 4 4133.44 586.493 0
43 4 4295.44 328 0
44 4 4295.44 559.421 0
45 5 1596.02 240 0
46 5 1608 840.863 0
47 5 1992 920.57 0
48 5 2576 838 0
49 5 2960 976.493 0
50 6 167.539 486.493 0
51 6 386 266 0
52 6 967 356 0
53 6 1124 850 0
54 6 3060 850 0
55 7 0 422 0
56 7 0 156 0
57 7 386 156 0
58 7 586 422 0
59 7 772 156 0
60 8 2052.02 168 0
61 8 2052.02 440.985 0
62 8 3460 850 0
63 8 3835.44 524 0
64 8 3835.44 108 0
65 9 2512.02 76.4926 0
66 9 2978.44 76.4926 0
67 9 3581.44 76.4926 0
68 9 3743.44 318 0
69 9 3997.44 328 0
