Time: 3602.8
Lx: 1601 0.714906
Ly: 1000
Id TipoPieza x y ángulo
0 0 0 612 0
1 0 0 856 0
2 1 484 328 0
3 1 750.421 548 0
4 1 988.079 594.091 0
5 1 1501 340 0
6 2 831 228 0
7 2 888.079 996 0
8 3 200 336 0
9 3 200 506 0
10 3 356 756 0
11 3 356 926 0
12 4 605.421 548 0
13 4 961 328.236 0
14 4 1088.57 224.38 0
15 4 1088.57 432.091 0
16 4 1459.08 560 0
17 4 1556 694.5 0
18 5 1526.08 1000 0
19 5 1601 240 0
20 6 0 112 0
21 6 -1.00454e-09 362 0
22 7 200 156 0
23 7 931 156 0
24 8 684 328 0
25 8 1233.57 354 0
26 9 988.079 814.091 0
27 9 1188.08 564 0
