Time: 3602.01
Lx: 18 0.236111
Ly: 40
Id TipoPieza x y ángulo
0 0 2 28.2269 0
1 0 7.89333 15.2305 180
2 1 4.55143 23.02 0
3 1 16.7143 40 180
4 2 5.39333 15.2305 0
5 2 16.2 8 180
6 3 4 7 180
7 3 4 24.6743 180
8 3 4 21.6743 180
9 3 4 38.7143 180
10 4 8.89333 10.2305 0
11 4 9.56 11.8971 0
12 4 9.56 0 0
13 4 10 13.2305 0
14 5 0 15.6743 0
15 5 0 16.6743 0
16 5 0 14.6743 0
17 5 0 17.6743 0
18 6 0 0 0
19 6 0 2 0
20 6 0 1 0
21 6 1 3 0
22 7 10 32.5714 0
23 7 17 32.5714 180
24 7 17 10 180
25 7 17 30.5714 180
