Time: 3609.05
Lx: 23.6 0.417373
Ly: 40
Id TipoPieza x y ángulo
0 0 21.6 28.6909 90
1 0 21.6 9.52195 180
2 1 6 28 90
3 1 2.02067e-15 13.8 270
4 2 0 19.6 0
5 2 11.6 12.2504 0
6 3 0 15.2 0
7 3 7.4 14.5472 90
8 3 18.4708 3 180
9 3 23.6 27.1252 180
10 4 11.2708 3.85041 90
11 4 17.3153 39.6504 180
12 4 23.6 37.8623 180
13 4 13.0708 8 270
14 5 7.10511 2.45041 0
15 5 12.6708 22.0504 0
16 5 17.0708 22.0504 0
17 5 12.6708 6.85041 90
18 6 11.2 31.9694 0
19 6 18.8041 20.6504 0
20 6 11.2 15.1117 90
21 6 14.0708 8.85041 90
22 7 4.50511 0.0504064 0
23 7 8.4 32 90
24 7 10.8 28.4623 90
25 7 7.69837 11.8504 270
