Time: 3601.95
Lx: 1017.96 0.327426
Ly: 1000
Id TipoPieza x y ángulo
0 0 271.961 200.93 0
1 0 405.961 856 0
2 0 661.961 856 0
3 1 0 447.782 0
4 1 698.221 714 0
5 1 864.221 640 0
6 1 864.961 120 0
7 1 917.961 880 0
8 1 917.961 760 0
9 2 772.961 518 0
10 2 1017.96 546 0
11 2 1017.96 318 0
12 3 100 743.748 0
13 3 100 70 0
14 3 284.031 452.93 0
15 3 571.961 70 0
16 3 588.961 588 0
17 3 833.961 616 0
18 4 117 743.748 0
19 4 226.961 220.93 0
20 4 226.961 282.93 0
21 4 423.031 0 0
22 4 430.585 626 0
23 4 772.961 0 0
24 4 819.961 220.93 0
25 4 885.496 22.5348 0
26 4 972.961 0 0
27 5 243.961 344.93 180
28 5 296.221 588 180
29 5 580.221 616 180
30 6 0 50.9304 0
31 6 0 673.748 0
32 6 468.031 30 0
33 7 286 517.748 180
34 7 405.961 44.9304 180
35 7 405.961 844 180
36 8 162 744.256 0
37 8 568.031 70 0
38 8 612.961 180 0
39 9 0 823.748 0
40 9 55.9612 351.782 0
41 9 55.9612 200.93 0
